energy,unc_en,intensity_%,unc_i,type,shell, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
40.117, ,0.00004483466882213565,0.000004986783309659485,X,KA1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
40.117, ,0.000040007016603509723,0.000011446597157612704,X,KA1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
40.117, ,0.003639261769573736,0.0003393634045150311,X,KA1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
40.117, ,0.00307049550115232,0.0008229930334230842,X,KA1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
40.117, ,0.11216662484470946,0.007244931986665727,X,KA1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
40.117, ,0.061435152260833334,0.004795403563324838,X,KA1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
42.308, ,0.021213192690866536,0.0020492001047661577,X,KA2,65,92,Tb, ,0, ,3/2+,71, ,7,Y,2240541744.196032,220898481.822144,EC,100, ,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2022-05-11
42.308, ,0.021213192690866536,0.0020492001047661573,X,KA2,65,92,Tb, ,0, ,3/2+,71, ,7,Y,2240541744.196032,220898481.822144,EC,100, ,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2022-05-11
42.996, ,0.038160087589254425,0.0036822777989066204,X,KA1,65,92,Tb, ,0, ,3/2+,71, ,7,Y,2240541744.196032,220898481.822144,EC,100, ,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2022-05-11
42.996, ,0.038160087589254425,0.0036822777989066195,X,KA1,65,92,Tb, ,0, ,3/2+,71, ,7,Y,2240541744.196032,220898481.822144,EC,100, ,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2022-05-11
45.523, ,0.0005170061365312332,0.00002112009211488619,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0003520030334719195,0.000017437081945606177,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.039655686759926756,0.01403378384288147,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0002454816486494767,0.000007234368998533324,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0003634049157929013,0.0001082912132410564,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00030069031598914,0.00006768934499431604,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000838223804600611,0.00010941998928851609,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0914144212252626,0.00981259215400975,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.4530174252190433,0.008926408857729582,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00001703345518823603,0.000005332704998794272,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00009966383354818954,0.0000033364064352940357,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.2511575425784038,0.007686579305452202,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0005019999343208523,0.00002692154702039011,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.5031428321598547,0.00851451696283571,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.20973359541620928,0.009393567542774,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0001486463426499986,0.0000027737661562979265,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00020513195285699808,0.00003537673767070815,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000006558842909499462,0.0000011509835260143704,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00027527320707544406,0.000007965323524290929,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0010382593114238948,0.0002737218285454258,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.9079390850964264,0.026706085297263493,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000033976306891428246,0.0000023015192138639237,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0021752905783400797,0.00004829441553722475,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.01407943500510005,0.004338922589656044,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00001043355757457609,0.0000009693302781367693,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00028718473399979726,0.0000057154306184337624,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000007835785776835638,0.0000017399992309170741,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00014983551339119858,0.000002360770742536213,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0000067952613782856494,0.000001700772887563353,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00037824123646882496,0.0000396131030477058,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000661830144655946,0.000029608975615948782,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.4926359198957993,0.019152061397500437,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0014837736355377477,0.00003773703727478432,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.17560569276067464,0.00483292968607307,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000014015226592714155,0.0000015663104827146182,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000012506112294953211,0.000003580773359565336,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0009598306696828481,0.0002574781569750106,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.03506305956167609,0.002296706840448574,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.37569954735713934,0.010837911512266526,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.019204504066022456,0.001513548562056263,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000006425344337005225,0.0000007928240502983923,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.01732228712091969,0.003717741591459349,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.06659182984380693,0.0016245976184671846,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0005090217044117475,0.000011278405313250772,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000305008138323259,0.000005715538110509158,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0008833839791771343,0.0002726391229852434,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00007122283332115647,0.00000186401629529794,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00038313948737900587,0.000010669024749433538,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,1.288648406056659,0.023049288003736262,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00017037702226597453,0.000006488996024314108,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.001177901932747665,0.000031445894535806385,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00016740409541297457,0.000005012413736922991,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00020661841628349804,0.000007059808415825651,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00009024956518035629,0.000001619214335735504,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0011376258522867845,0.0001068050852415532,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.3544014265452718,0.008345233298227062,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.002279243920633312,0.000053166526472712226,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0002718953958986546,0.000011460340383281443,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0006421522002479939,0.000024195000930156198,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000012995937385971308,0.0000007386610146276087,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.32806273708544575,0.013035790372670593,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000026728028087923554,0.000001617702512338256,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.005369105896517949,0.0005129260452369776,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0011925683718891317,0.00003123386853452904,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,12.77133809758788, ,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0005235182620187569,0.000013701316358600242,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00016325615461331274,0.00000402088195281621,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0000959377652257629,0.000004325001738720714,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0001724297574739984,0.000005369898139996429,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.9216614761030878,0.2742307710709902,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00016740409541297457,0.000005012413736922991,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0003367901420612825,0.00008662716781883849,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0072199652144285045,0.0001684157049756723,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0000002473050437859834,0.000000046022113930474685,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000035335359167085375,0.0000008496284961414845,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0001783756111799983, ,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0014216960914882008,0.00003245575894621271,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0005236598299641378,0.000014961227845133795,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000015600787580980806,0.000002696303411933055,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00003062964066262257,0.0000017940100400028192,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000011360827616821319,0.0000003464987610876396,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.00003176784694348541,0.000008539337196367698,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.020325759326015425,0.0006075196104309233,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.000055353066643951856,0.0000033231797799871866,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,0.0005102108751529476,0.00014301480511403648,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.523, ,6.168487896153074,0.1888832227837923,X,KpB1,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.998, ,0.00022439651886443788, ,X,KB,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.998, ,0.00003853208795357919,0.000002251662405296896,X,KB,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.998, ,0.000019625790776873852,0.0000033910526537001664,X,KB,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.998, ,0.0004236819987130934,0.00010896396583902399,X,KB,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.998, ,0.4726300305752813,0.013504063444978977,X,KB,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
45.998, ,0.000039963951454904646,0.000010741311824212472,X,KB,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
