energy,unc_en,intensity_%,unc_i,type,shell, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
921.539, ,0.0000233865216,0.0000008039347487599227,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
922.918, ,0.00000609024,0.00000021110940915307398,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
922.918, ,0.00000527719296,0.00000018163571366556304,CE,N,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
923.223, ,0.00000077955072,0.000000027236381278576638,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
924.238, ,0.000000000049106, ,CE,L,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
925.274, ,0.000000000095874,0.000000000005150664520234258,CE,N,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
925.274, ,0.00000000012354,0.000000000006622665626467941,CE,N+,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
926.391, ,0.00000000002291,0.0000000000012350421045454281,CE,O,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
940.447, ,0.000000000011653, ,CE,M,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
944.554, ,0.0000000000040334, ,CE,N+,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
944.554, ,0.0000000000031218, ,CE,N,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
945.671, ,0.00000000000075508, ,CE,O,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
975.645, ,7.08495,0.17370890420470678,CE,K,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
979.268, ,0.0000000019992,0.00000000014579506164476215,CE,L,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
995.477, ,0.00000000049686,0.00000000003634564210465953,CE,M,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
999.584, ,0.00000000017248,0.000000000012561245957308535,CE,N+,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
999.584, ,0.000000000133966,0.00000000000976766916925425,CE,N,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
1000.701, ,0.000000000032144,0.0000000000023477044106956908,CE,O,94,144,Pu, ,0, ,0+,87.7, ,1,Y,2767542407.9717183,3155692.5974592,A,100, ,5593.27,19,92,142,U,1-Jun-2006,E. BROWNE and  J. K. TULI,2022-05-11
1002.206, ,0.0043164576,0.0001541592,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1024.165, ,0.000228384,0.0000152256,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1041.303, ,0.000799344,0.000028548000000000002,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1047.315, ,0.000117770016,0.000004499649429736499,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1047.789, ,1.84015,0.045310022070177806,CE,L,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
1048.694, ,0.000030907968,0.0000012035449171746603,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1048.999, ,0.00000399139104,0.00000015413158937925737,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1059.799, ,0.43955,0.0298525191566809,CE,M,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
1063.262, ,0.0000363987,0.0000024928469303188273,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1069.274, ,0.000007807878,0.0000005329036467308514,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1070.653, ,0.000002041182,0.00000013904110224476789,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1070.653, ,0.0000017642664,0.00000012039135348378471,CE,N,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1070.958, ,0.0000002612142,0.000000017933052856622044,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1118.903, ,0.00007013292,0.0000064610766916977545,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1123.75, ,0.0020502222,0.0000294996,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1146.989, ,0.0011452506,0.0000413946,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1150.271, ,0.0020211984,0.0004543508845793964,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1158, ,0.0000089602656,0.0000008241976745960887,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1162.847, ,0.0001984086,0.0000028547999999999998,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1164.012, ,0.0000019051032,0.00000017601513459154585,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1165.391, ,0.00000043021836,0.000000039611828810232935,CE,N,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1165.391, ,0.0000019051032,0.00000017601513459154585,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1165.696, ,0.000000064480416,0.000000005937076555662055,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1168.859, ,0.00005952258,0.0000012612663778465832,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1170.238, ,0.00001956308796,0.0000003954619363798746,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1170.238, ,0.00001345210308,0.00000027718167491295957,CE,N,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1170.543, ,0.000002002604136,0.000000040952145525599606,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1186.086, ,0.000158755428,0.000006208123460125451,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1189.368, ,0.000280722,0.000056945130672955696,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1192.098, ,0.0000340415868,0.0000013185251610961696,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1193.477, ,0.0000129136878,0.0000005008644790330351,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1193.782, ,0.000001146830256,0.000000044646963705978484,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1195.38, ,0.000059513064,0.000011408664099536982,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1196.759, ,0.000021334872,0.0000034454228372656963,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1196.759, ,0.0000133623672,0.0000026220633053670385,CE,N,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1197.064, ,0.0000020211984,0.00000045435088457939644,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1200.131, ,0.00257541024,0.00006470879999999999,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1204.413, ,0.0003720756,0.000021886800000000002,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1215.143, ,0.00023751936,0.00000494832,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1239.228, ,0.00034086312,0.0000085644,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1243.51, ,0.000042546036,0.0000025850087452478762,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1245.24, ,0.0000744217812,0.000002188030540075746,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1246.619, ,0.0000418504164,0.0000011951709595664713,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1246.924, ,0.000002507237616,0.00000007254685416202701,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1249.522, ,0.0000090754092,0.000000549310636357535,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1250.901, ,0.000004529616,0.0000002741929348131348,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1250.901, ,0.00000205773984,0.00000012449677732966424,CE,N,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1251.206, ,0.00000031060224,0.000000018904295049115162,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1254.24, ,0.0000338465088,0.0000008658331198530118,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1260.252, ,0.00000718039296,0.00000018021002729535334,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1261.631, ,0.0000270406656,0.0000006973923160354435,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1261.838, ,0.00109738512,0.00002359968,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1261.936, ,0.000000243914112,0.000000006258982169384412,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1275.073, ,0.000205888176,0.000011803062721202493,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1287.223, ,0.00047874996,0.00001113372,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1296.94, ,0.0035199684,0.00009125843999999999,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1300.935, ,0.0001327482,0.0000028547999999999998,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1303.453, ,0.00008735688,0.00000485316,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1306.947, ,0.000031417074,0.0000008076415941071881,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1308.326, ,0.0000277886232,0.0000007435942690870068,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1308.631, ,0.000001060215624,0.000000027316683700524703,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1314.17, ,0.0000278514288,0.00000159666797236505,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1320.182, ,0.0000059608224,0.0000003420522195838524,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1321.561, ,0.0000058066632,0.00000033376751081218196,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1321.866, ,0.000000200920824,0.000000011535829628537343,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1326.32, ,0.0000613782,0.0000014273999999999999,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1332.283, ,0.00005267106,0.000011678927523535711,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1332.283, ,0.0000431902692,0.000005303969568006227,CE,K,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1332.332, ,0.0000139533108,0.00000038360930548588107,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1333.711, ,0.0000148944432,0.00000040229276884597365,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1334.016, ,0.000000470975388,0.0000000129751698136661,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1336.037, ,0.0004881708,0.000012656279999999998,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1342.049, ,0.00010534212,0.000018191418893809904,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1342.55, ,0.0000112536216,0.0000006482407881531676,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1343.428, ,0.00010534212,0.000008177500282730903,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1343.428, ,0.000023637744,0.0000041563395639562654,CE,N,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1343.733, ,0.0000035456616,0.0000006488743743061469,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1348.562, ,0.00000238604184,0.00000013691301876685941,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1349.941, ,0.0000184477176,0.000001056588438656339,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1350.246, ,0.000000081190512,0.0000000046672269485543556,CE,O,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1354.189, ,0.00035501,0.000007538832800904925,CE,K,83,124,Bi, ,0, ,9/2-,31.55, ,4,Y,995621014.4983776,1262277.03898368,EC+B+,100, ,2397.4,27,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2022-05-11
1371.38, ,0.000007022808,0.0000014503395508031903,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1371.38, ,0.0000058133244,0.0000007136607993474334,CE,L,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1377.392, ,0.00000124069608,0.00000015255679506400232,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1377.392, ,0.0000014825928,0.0000003275343058988478,CE,M,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
1378.771, ,0.00000182593008,0.0000002243429846610016,CE,N+,63,87,Eu, ,0, ,5-,36.9, ,9,Y,1164450568.4624448,28401233.3771328,EC+B+,100, ,2259,6,62,88,Sm,1-Apr-2013,S. K. Basu and  A. A. Sonzogni,2022-05-11
