,Beta-decay energy (keV),Half life (years),Isotope,Beta-decay fraction,Average beta decay energy,Half life (seconds),Power density (W/g),Evaluation,Half life (log(years))
825,782.347,1.932339594899485e-05,1n,1.0,5.69,609.8,311842.1437342218,6.0618115499200477e-33,-10.854193970868801
826,17128.6431,3.4856896595431845e-09,52K,1.0,5.69,0.11,5269180.358250197,1.148293241830123e-61,-19.474599918612675
827,-3482.2417,124.0,209Po,0.0,4622.0,3913142400.0,0.18897947896373202,0.0,4.820281565605037
828,*,1.4259639516313027e-09,150Lu,0.0,5.69,0.045,1830004.770738882,0.0,-20.368417794634773
829,-15220.0,unknown,85Tc,0.0,5.69,unknown,unknown,0.0,0.0
830,6380.0,3.168808781402895e-08,209Au,0.0,5.69,0.9999999999999999,656700.4107992679,0.0,-17.267325005422958
831,3991.1283,0.0003570613734884782,112Ag,1.0,187.0,11268.0,4954.7318137269,1.3090707591758302e-24,-7.937602876426693
832,-6389.3929,0.0003137120693588866,93Tc,0.0,476.1,9900.0,17291.059261988656,0.0,-8.067034969300275
833,2917.709,0.00032226785306867445,88Kr,1.0,38.0,10170.000000000002,1419.7828834150384,1.651801373167397e-25,-8.04012751638035
834,970.7242,0.0021080310289755873,159Gd,1.0,30.4,66524.4,96.10588778438024,3.747710090683616e-20,-6.162000928783466
835,*,7.288260197226658e-14,144Tm,0.0,5.69,2.2999999999999996e-06,1906255.3591256526,0.0,-30.249926440452125
836,-8779.9397,3.263873044844982e-07,152Er,0.0,5.69,10.3,117532.25225592076,0.0,-14.935181110187365
837,17549.0,3.1688087814028947e-10,60Sc,0.0,5.69,0.009999999999999998,4575012.861901565,0.0,-21.872495191411048
838,-6311.6152,3.992699064567647e-07,211Ra,0.0,5.69,12.599999999999998,69634.61145757092,0.0,-14.733628191465524
839,2028.073,1.9393109742185715e-05,213Pb,1.0,5.69,611.9999999999999,1458.7876866845754,2.918580855327156e-35,-10.85059272291063
840,8595.0,2.4875148934012723e-09,108Zr,1.0,5.69,0.07849999999999999,2541301.9835606855,3.7254761952366245e-63,-19.81198165961673
841,-6690.0,6.33761756280579e-09,272Ds,0.0,5.69,0.19999999999999998,977656.7007280461,0.0,-18.876762917857057
842,-1981.6889,unknown,11B,0.0,5.69,unknown,unknown,0.0,0.0
843,11535.0,1.6477805663295053e-09,126Ag,1.0,5.69,0.052,2178574.012215364,1.1840426087404952e-64,-20.223836565823667
844,-947.0,6.33761756280579e-07,288Nh,0.0,5.69,20.0,32467.027769253276,0.0,-14.271592731868965
845,962.0559,5.4757015742642024e-05,164Ho,0.0,306.2,1728.0,36123.28718960272,0.0,-9.812605056058954
846,*,5.703855806525211e-11,54Zn,0.0,5.69,0.0018,5083347.624335073,0.0,-23.587293619502972
847,9051.4949,2.978680254518721e-08,100Y,1.0,5.69,0.94,1431904.414949807,8.873707726539544e-55,-17.329200409141045
848,238.5672,0.0003171343828428017,224Ac,0.0,5712.8,10007.999999999998,85210.9544843058,0.0,-8.056184953276208
849,-6742.0,6.65449844094608e-08,228Pu,0.0,5.69,2.1,338462.64353101,0.0,-16.52538766069358
850,-3731.3434,unknown,134Ba,0.0,5.69,unknown,unknown,0.0,0.0
851,-5916.0,1.2041473369331e-10,217Pa,0.0,5.69,0.0037999999999999996,1264980.514811493,0.0,-22.840079217672752
852,1291.4491,0.005746748802190281,238Np,1.0,23.0,181353.6,17.818889404610548,2.1196216370947323e-17,-5.159121009792313
853,12424.5003,4.468020381778082e-09,37Si,1.0,5.69,0.141,7364567.522009606,1.1696836327396523e-60,-19.226320394026924
854,*,7.319948285040687e-12,172Hg,0.0,5.69,0.00023099999999999998,1595934.7192679883,0.0,-25.640417852865436
855,-3940.0,0.08323066392881587,240Cm,0.0,5989.2,2626559.9999999995,317.70712541938224,0.0,-2.486139442218633
856,-9485.6366,1.0045123837047177e-09,212Th,0.0,5.69,0.0317,1294814.9605024965,0.0,-20.718763603521857
857,-2760.4655,unknown,17O,0.0,5.69,unknown,unknown,0.0,0.0
858,-6425.9062,1.5558851116688213e-06,185Hg,0.0,5.69,49.099999999999994,20799.549947511325,0.0,-13.373465970622481
859,14922.0,2.1547899713539683e-09,45S,1.0,5.69,0.06799999999999999,6099788.894698575,2.835008529766628e-63,-19.955572579228985
860,-5724.9628,1.1027454559282074e-05,115Te,0.0,5.69,347.99999999999994,4749.62699091513,0.0,-11.415122525648481
861,-4205.2887,8.210383552614901e-13,218Ra,0.0,5.69,2.5909999999999998e-05,1259177.8518995137,0.0,-27.82820656881321
862,-8831.1685,2.0914137957259105e-05,124Ba,0.0,5.69,659.9999999999999,2323.674954469925,0.0,-10.775085170402484
863,1158.3989,6.635485588257661e-05,196Os,1.0,5.69,2093.9999999999995,463.5156529599241,1.7419917222095403e-31,-9.620493613992474
864,15820.0,9.506426344208685e-10,81Ni,0.0,5.69,0.03,3388898.415910252,0.0,-20.773882902742937
865,3852.9638,1.536872258980404e-06,226Fr,1.0,5.69,48.5,17235.311901023586,5.364402042740459e-43,-13.385761207479518
866,-6989.4042,3.587725302304358e-05,162Yb,0.0,5.67,1132.2,1033.4006364402533,0.0,-10.235407083820396
867,-6010.0,4.924328846300098e-06,143Eu,0.0,5.69,155.39999999999998,8543.066242779414,0.0,-12.221322567489409
868,4809.0,1.267523512561158e-08,189Hf,1.0,5.69,0.39999999999999997,1195637.208646031,7.966134154484309e-58,-18.18361573729711
869,-3425.5625,unknown,198Hg,0.0,5.69,unknown,unknown,0.0,0.0
870,-2878.368,unknown,208Pb,0.0,5.69,unknown,unknown,0.0,0.0
871,1989.9281,2.2783735138286816e-06,114In,0.995,2.72,71.9,11043.33419111788,4.857442584002702e-42,-12.992048740695955
872,4063.2768,4.3095799427079365e-07,140Xe,1.0,5.69,13.599999999999998,97427.55676615074,1.1592079261110594e-46,-14.65725521268095
873,5035.0,1.9963495322838236e-07,209Hg,1.0,5.69,6.299999999999999,136839.01943447956,3.4522529737890255e-49,-15.42677537202547
874,12498.0,3.3589373082870684e-09,50Ar,1.0,5.69,0.10599999999999998,5482078.222910165,8.883015370162723e-62,-19.511641190293027
875,-7030.0,1.780870535148427e-07,100In,0.0,5.69,5.62,318512.08681131824,0.0,-15.540993341517357
876,-5557.4266,0.002491444216290212,182Os,0.0,6.7,78624.0,15.656804542728,0.0,-5.99489273010205
877,*,3.1688087814028947e-10,223Am,0.0,5.69,0.009999999999999998,1230945.1646371929,0.0,-21.872495191411048
878,7238.7734,1.112251882272416e-08,140Te,1.0,5.69,0.351,1688587.4186673274,3.9550205477149565e-58,-18.314294060939226
879,-16008.0,2.595254391968971e-09,41Ti,0.0,5.69,0.0819,6693727.651082776,0.0,-19.769581293546068
880,-14535.0,1.929804547874363e-09,45Cr,0.0,5.69,0.060899999999999996,6099947.597176809,0.0,-20.06584710968924
881,4375.8085,1.1772124622911754e-06,23Ne,1.0,5.69,37.15,220616.06213862333,8.137217726672745e-43,-13.652361234259187
882,3419.5081,8.726899383983572e-05,158Eu,1.0,195.0,2754.0,14983.583788975373,5.0407533970840133e-29,-9.346515326134355
883,-4972.1844,5.893984333409384e-06,211Fr,0.0,5.69,185.99999999999997,4839.100727082713,0.0,-12.041578331709754
884,-17479.0,4.753213172104342e-08,88Ru,0.0,5.69,1.4999999999999998,1154274.1075750783,0.0,-16.86185989731479
885,9555.8882,1.019088904099171e-08,146Cs,1.0,5.69,0.3216,1662294.9777518173,1.933769368926888e-58,-18.40177174710028
886,7219.0,3.105432605774837e-08,165Sm,1.0,5.69,0.98,843504.5028301558,7.295654755611101e-55,-17.287527712740474
887,-11164.0,1.742844829771592e-07,81Zr,0.0,5.69,5.499999999999999,401275.2084109821,0.0,-15.56257691318453
888,5173.533,3.5015337034501986e-08,108Mo,1.0,5.69,1.1049999999999998,1184315.5874987438,2.676294692506485e-54,-17.16747967045324
889,-751.1373,375000.0,242Pu,0.0,4754.6,11834100000000.0,5.5561514560188125e-05,0.0,12.834681304952548
890,-6533.0066,9.506426344208685e-11,266Hs,0.0,5.69,0.003,1031957.7883988495,0.0,-23.076467995736984
891,11720.0,2.566735112936345e-09,150Cs,1.0,5.69,0.081,1829653.5579204725,3.446809481002113e-63,-19.780631129732654
892,-445.0,1.901285268841737e-06,284Rg,0.0,5.69,60.0,11101.796750078816,0.0,-13.172980443200855
893,-11788.6592,3.092757370649225e-09,172Pt,0.0,5.69,0.09759999999999999,1594620.4286831438,0.0,-19.594202790986046
894,-8603.6798,4.8165893477324e-07,187Pb,0.0,5.69,15.199999999999998,65436.36457431256,0.0,-14.546029577570724
895,-3617.8447,0.0001460187086470454,137Pr,0.0,385.0,4608.0,20391.622980337997,0.0,-8.831775803047229
896,9512.9152,1.7428448297715922e-09,58Ti,1.0,5.69,0.055,4732756.009775333,4.0288759438727306e-64,-20.167747099172622
897,6090.6528,7.573452987552918e-07,95Sr,1.0,5.69,23.899999999999995,82597.14694422543,8.939567689471824e-45,-14.093446546485492
898,4236.479,2.3322432631125302e-06,117Ag,1.0,5.69,73.59999999999998,21991.85781298737,1.9250973534427293e-41,-12.968679979688126
899,-4261.6599,2.5984232007503735e-07,214Ac,0.0,5.69,8.2,103971.71535445965,0.0,-15.163190851152748
900,1916.7271,0.0005063883185033082,105Ru,1.0,54.1,15980.4,1078.121398396053,4.661622439092188e-24,-7.588206755126857
901,8568.8459,1.1471087788678479e-07,30Al,1.0,5.69,3.6199999999999997,1594497.0577679938,4.780359405981307e-50,-15.980850979585277
902,-7217.3941,2.978680254518721e-07,183Hg,0.0,5.69,9.399999999999999,106629.22264687998,0.0,-15.026615316146998
903,9685.0,5.735543894339239e-09,158Pr,1.0,5.69,0.18099999999999997,1699612.2662685064,1.9904291303398527e-60,-18.976583253139268
904,-323.2251,unknown,198Pt,0.0,5.69,unknown,unknown,0.0,0.0
905,*,unknown,104Te,0.0,5.69,unknown,unknown,0.0,0.0
906,1009.7971,0.0003536390600045631,167Ho,1.0,73.0,11160.0,1309.7411477196279,3.203813978768581e-25,-7.947233769487654
907,-6123.3072,6.844626967830253e-07,155Tm,0.0,5.69,21.599999999999998,55928.597497525545,0.0,-14.194631690732837
908,16670.0,3.1688087814028947e-10,48S,0.0,5.69,0.009999999999999998,5718766.077376958,0.0,-21.872495191411048
909,-6510.3575,1.6477805663295053e-06,181Pt,0.0,5.69,51.99999999999999,20081.484221929677,0.0,-13.316081286841529
910,-416.7716,7.91e+20,130Te,0.0,5.69,2.49620616e+28,0.0,0.0,48.11982964166047
911,-2141.7493,6.179177123735645e-10,213Rn,0.0,5.69,0.0195,1288736.0174370606,0.0,-21.20466581883539
912,-9321.0,1.267523512561158e-08,142Ho,0.0,5.69,0.39999999999999997,1591376.2847471824,0.0,-18.18361573729711
913,-6980.0942,1.2231601896215173e-06,157Yb,0.0,5.69,38.599999999999994,31116.3434577173,0.0,-13.614072728952172
914,-17397.0,unknown,30Cl,0.0,5.69,unknown,unknown,0.0,0.0
915,-15960.0,unknown,58Ga,0.0,5.69,unknown,unknown,0.0,0.0
916,14810.0,2.218166146982026e-09,90As,0.0,5.69,0.06999999999999999,3049855.8628169945,0.0,-19.926585042355732
917,-2891.8615,0.0008229523157654575,211At,0.0,5869.5,25970.4,35817.14636729476,0.0,-7.102612298497407
918,-185.77,unknown,125Te,0.0,3.19,unknown,unknown,0.0,0.0
919,-5940.0,3.3272492204730394e-06,230Pu,0.0,5.69,104.99999999999999,7852.7036500816275,0.0,-12.613364655265432
920,-17979.8973,2.595254391968971e-24,8Be,0.0,5.69,8.190000000000001e-17,34312596.46426175,0.0,-54.30835768845675
921,1323.8504,0.00018811316449920146,61Co,1.0,129.5,5936.4,11957.714691518775,1.8750018546659218e-26,-8.578466837401292
922,27831.0,unknown,38Na,0.0,5.69,unknown,unknown,0.0,0.0
923,-5148.2116,6.977716936649174e-05,203Po,0.0,5383.0,2202.0,402623.79651477473,0.0,-9.57020368814033
924,44.7559,21.772,227Ac,0.9862000000000001,5.69,687072067.1999999,0.0012199467412493349,2.6161338240243313e-10,3.0806247405719533
925,-17809.0,1.4060004563084644e-08,38Ca,0.0,5.69,0.4437,5709076.19970515,0.0,-18.07993162602023
926,-4757.0,1.3308996881892158e-05,235Cm,0.0,5.69,419.99999999999994,1926.1653159901903,0.0,-11.227070294145541
927,-12371.64,1.7333384034273835e-08,45V,0.0,5.69,0.547,4382100.865616387,0.0,-17.87063148198311
928,-2677.5501,0.00011407711613050422,148Tb,0.0,5.69,3600.0,357.07792760510915,0.0,-9.078635880978755
929,934.1107,0.037152635181382614,143Pr,1.0,315.1,1172448.0,62.84567737446371,2.2813525060112012e-10,-3.2927205767840313
930,*,unknown,36Sc,0.0,5.69,unknown,unknown,0.0,0.0
931,274.2911,3.31,174Lu,0.0,177.0,104455656.0,0.3256483046868726,0.0,1.1969481893889715
932,-9435.7198,3.707506274241387e-09,177Hg,0.0,5.69,0.11699999999999999,1546705.482881521,0.0,-19.412906349607336
933,12239.6512,2.0280376200978526e-08,38P,1.0,5.69,0.6399999999999999,4778019.040290175,1.3672751834297176e-55,-17.713612108051375
934,10616.7652,5.63731082211575e-09,82Zn,1.0,5.69,0.1779,3279556.227908034,3.3449600041863956e-60,-18.993858689733305
935,9171.3131,2.5857479656247622e-08,128In,1.0,5.69,0.816,1227421.2336866972,2.4529187638336635e-55,-17.470665929440987
936,-7695.9856,2.2181661469820262e-07,201Rn,0.0,5.69,6.999999999999999,128750.88016882897,0.0,-15.321414856367642
937,-5219.924,7.478388724110832e-07,110Sb,0.0,5.69,23.6,72227.43602752667,0.0,-14.106078293391391
938,19469.0523,4.0877633280097345e-10,32Na,1.0,5.69,0.0129,8578149.116065437,6.687742409697265e-69,-21.617852973037465
939,-5973.362,1.1787968666818769e-08,202Fr,0.0,5.69,0.372,1148065.5967698449,0.0,-18.256186430131947
940,-11784.123,3.5395594088270337e-09,52Co,0.0,5.69,0.1117,5268205.988621081,0.0,-19.45926357832994
941,3700.0,2.2181661469820262e-07,184Yb,0.0,5.69,6.999999999999999,140646.34192355775,0.0,-15.321414856367642
942,1452.8946,0.2021081451060917,192Ir,0.9523999999999999,21.1,6378048.0,0.5761693927045236,1.2222481462600363e-08,-1.5989523530289564
943,5437.0,3.168808781402895e-07,178Tm,0.0,5.69,10.0,103272.44664343049,0.0,-14.96473991242891
944,-1771.0,0.00011027454559282074,259No,0.0,5.69,3480.0,211.07984764430154,0.0,-9.112537432654436
945,15863.5156,3.5807539229852715e-10,35Mg,1.0,5.69,0.011300000000000001,7842879.191831257,2.119685049010164e-69,-21.750277558686797
946,-3039.0,3.168808781402895e-07,288Cn,0.0,5.69,10.0,63828.109383786905,0.0,-14.96473991242891
947,-4252.2191,0.00893908281998631,89Zr,0.0,395.5,282096.0,526.7636325902909,0.0,-4.717322287902414
948,-8784.0,1.330899688189216e-07,153Yb,0.0,5.69,4.2,272950.6642818188,0.0,-15.832240480133633
949,15900.0,6.65449844094608e-10,83Cu,0.0,5.69,0.021,3307238.2134228037,0.0,-21.13055784668167
950,1660.854,0.005019393109742185,202Pt,1.0,5.69,158400.0,5.9465015148663,2.395913944629151e-18,-5.294446247060494
951,-3980.9605,0.37885284052019164,210Po,0.0,5304.33,11955686.4,70.64695983246237,0.0,-0.9706074328891866
952,11561.224,6.052424772479529e-09,58V,1.0,5.69,0.19099999999999998,4607156.695360867,8.295989328349874e-60,-18.922806856358463
953,2120.4209,0.0019398813597992241,188Re,1.0,6.7,61217.99999999999,19.466690410902068,3.9038532321552644e-21,-6.245128462519596
954,-12451.0,2.8519279032626053e-09,160W,0.0,5.69,0.09,1714854.208823947,0.0,-19.67527061407483
955,5750.0,6.33761756280579e-08,205Pt,0.0,5.69,1.9999999999999998,392192.2663127694,0.0,-16.57417782486301
956,-22898.274,unknown,4He,0.0,5.69,unknown,unknown,0.0,0.0
957,-10629.0,2.5984232007503733e-10,159W,0.0,5.69,0.008199999999999997,1726419.9478873836,0.0,-22.070946130134885
958,-8957.0,5.70385580652521e-07,115Xe,0.0,5.69,17.999999999999996,90170.31239090994,0.0,-14.37695324752679
959,-5372.5686,9.316297817324511e-06,169Ta,0.0,5.69,294.0,3824.9269088431683,0.0,-11.583745238084274
960,-5578.7182,0.0002851927903262606,176W,0.0,5.69,9000.0,120.11496795093282,0.0,-8.162345149104599
961,-7377.2657,3.707506274241387e-05,156Er,0.0,5.69,1170.0,1042.1492773985121,0.0,-10.202565977631155
962,565.0,268.0,39Ar,1.0,218.8,8457436800.0,0.02218199677930786,0.0024210432709880067,5.5909869805108565
963,-5795.4721,5.1905087839379415e-06,213Ra,0.0,5.69,163.79999999999998,5441.980220772248,0.0,-12.168678834003988
964,8514.7483,2.135777118665551e-08,134Sb,1.0,5.69,0.6739999999999999,1316014.7375313037,5.697812955879559e-56,-17.661850173492788
965,-13088.708,7.1155601186402e-07,21Na,0.0,5.69,22.454999999999995,397329.63429867895,0.0,-14.155811698883255
966,4916.7109,7.078485055897786e-05,38Cl,1.0,420.0,2233.7999999999997,165428.6755072706,1.0426375187997317e-28,-9.55586555531623
967,-7681.0475,2.471670849494258e-06,115I,0.0,5.69,78.0,21117.78370014942,0.0,-12.910616178733363
968,318.6462,0.7799753593429158,144Ce,1.0,50.2,24614150.400000002,0.47360157040129136,0.0306065445437161,-0.24849295038349803
969,-1013.1393,unknown,185Re,0.0,5.69,unknown,unknown,0.0,0.0
970,-4981.0,2.535047025122316e-08,251No,0.0,5.69,0.7999999999999999,633814.3994211716,0.0,-17.490468556737166
971,-8055.648,2.249854234796055e-07,179Au,0.0,5.69,7.099999999999999,142636.54460217297,0.0,-15.307230221375686
972,*,1.1692904403376682e-08,252Lr,0.0,5.69,0.369,922815.8622338974,0.0,-18.264283640364567
973,*,9.189545466068395e-16,220Np,0.0,5.69,2.8999999999999998e-08,1247730.7805186089,0.0,-34.62329501238289
974,7361.0,1.869597181027708e-07,216Tl,1.0,5.69,5.9,140864.63718020613,2.10274368546174e-49,-15.492372654511282
975,-523.986,0.004734200319415925,188Ir,0.0,530.0,149400.0,630.9910217282675,0.0,-5.352942453742102
976,714.8128,5.643648439678555e-11,215Po,2.3e-06,6946.8,0.0017809999999999998,1558754208.4795585,0.0,-23.597905280097567
977,-4145.059,1.869597181027708e-13,221Pa,0.0,5.69,5.9e-06,1242084.939882778,0.0,-29.307883212475556
978,2231.7057,4.753213172104342e-05,131Te,1.0,38.7,1499.9999999999998,6584.227604644181,1.7155491737176022e-31,-9.954104618332655
979,-217.0,3.5807539229852713e-07,272Bh,0.0,5.69,11.299999999999999,60044.033318112815,0.0,-14.842522279704662
980,11719.3136,9.823307222348974e-09,83Ga,1.0,5.69,0.31,2953728.8062484963,2.561134771781588e-58,-18.438507986925902
981,10225.687,8.650847973229903e-09,130In,1.0,5.69,0.27299999999999996,1944847.9902023084,6.1003549055864865e-59,-18.565608489220132
982,13080.0,6.971379319086369e-10,121Tc,1.0,5.69,0.022,2268601.419124696,1.2656333475481226e-67,-21.08403783104678
983,268.6983,0.00133,135Cs,1.0,3.55,41971.608,20.950392066524632,2.0511871281914105e-22,-6.622576336748475
984,8954.0,4.246203767079879e-09,159Pr,1.0,5.69,0.134,1716632.8498096422,1.814195432652736e-61,-19.277240484454182
985,7262.6008,1.3625877760032448e-07,102Nb,1.0,5.69,4.3,400651.7265603041,4.760832769466548e-50,-15.808709982723439
986,-87.5935,1.1724592491190712e-12,215At,0.0,7610.0,3.7000000000000005e-05,1707566005.431197,0.0,-27.471917650743006
987,-5978.5623,1.4069510989428854e-05,203At,0.0,5.69,444.0,2109.3617627371864,0.0,-11.17150044299073
988,3396.3337,3.9926990645676475e-06,75Ga,1.0,5.69,125.99999999999999,20079.052091383583,1.2968084469205627e-39,-12.431043098471477
989,-2342.6641,0.0020134610997033994,193Au,0.0,7.24,63540.0,19.741877023416414,0.0,-6.207900097599449
990,-5118.0,2.0026871498466296e-08,253Lr,0.0,5.69,0.632,722648.7235456129,0.0,-17.726190890258234
991,-767.4346,432.6,241Am,0.0,5321.9,13651817760.0,0.05408989562475451,0.0,6.069813513518959
992,*,1.8379090932136788e-10,212Pa,0.0,5.69,0.005799999999999999,1294814.9609155376,0.0,-22.41722236685272
993,-8656.119,2.6237736710015967e-06,186Hg,0.0,5.69,82.79999999999998,12302.948439471713,0.0,-12.850896944031742
994,2602.2183,6.648794585139554e-06,55Cr,1.0,5.69,209.82,16460.47271162449,6.286162853956788e-38,-11.921074985119617
995,-4505.0,3.7708824498694447e-08,265Bh,0.0,5.69,1.19,457314.73739568534,0.0,-17.093371698299517
996,-3015.361,5.41866301619895e-08,225Pa,0.0,5.69,1.71,406573.5553896145,0.0,-16.730831634908387
997,13699.0,unknown,86Zn,0.0,5.69,unknown,unknown,0.0,0.0
998,-13524.6692,0.002459502623773671,48Cr,0.0,92.0,77616.0,825.7529955715745,0.0,-6.0077961349379585
999,-3928.7617,unknown,128Xe,0.0,5.69,unknown,unknown,0.0,0.0
1000,4642.0776,4.2683854285496996e-06,28Al,1.0,1247.2,134.7,11029359.929843405,1.2152323965050132e-36,-12.364274922006638
1001,-1377.1325,unknown,54Cr,0.0,5.69,unknown,unknown,0.0,0.0
1002,2103.2205,9.189545466068395e-07,68Ni,1.0,5.69,28.999999999999996,95341.56700560085,4.848802915037772e-44,-13.900029175436481
1003,-545.6846,unknown,101Ru,0.0,5.69,unknown,unknown,0.0,0.0
1004,-3085.0,9.189545466068395e-07,263Db,0.0,5.69,28.999999999999996,24651.051545174367,0.0,-13.900029175436481
1005,25523.0,unknown,36Na,0.0,5.69,unknown,unknown,0.0,0.0
1006,*,1.8062210053996502e-12,249No,0.0,5.69,5.7e-05,1102412.7378076063,0.0,-27.03978429555268
1007,665.0,3.168808781402895e-09,282Mt,0.0,5.69,0.09999999999999999,972456.399128429,0.0,-19.569910098417
1008,-14187.0,3.168808781402895e-08,130Sm,0.0,5.69,0.9999999999999999,1055772.1989003615,0.0,-17.267325005422958
1009,2180.722,1.235835424747129e-05,195Os,1.0,5.69,390.0,2499.6772271236055,1.3600944022552859e-36,-11.301178266299264
1010,-2439.0,0.00014259639516313026,163Er,0.0,5.69,4499.999999999999,259.3793904149641,0.0,-8.855492329664544
1011,579.5996,0.0014488250057038557,64Cu,0.3848,278.21,45721.439999999995,3179.2621126676163,2.060440771801345e-61,-6.537002391947207
1012,-16925.0,5.482039191827008e-09,33Ar,0.0,5.69,0.173,8166858.888355869,0.0,-19.021788689907314
1013,10249.0,1.3562501584404389e-09,98Kr,1.0,5.69,0.04279999999999999,2801028.0234348574,3.2065341476628177e-65,-20.41854218181734
1014,-3794.6493,0.0004697695642254164,149Tb,0.0,3967.0,14824.800000000001,60052.860710581735,0.0,-7.663268272373156
1015,*,1.267523512561158e-08,134Gd,0.0,5.69,0.39999999999999997,1686383.824135074,0.0,-18.18361573729711
1016,-1471.556,unknown,146Nd,0.0,5.69,unknown,unknown,0.0,0.0
1017,-3200.9629,4000.0,93Mo,0.0,2.15,126230400000.0,6.1242252612122595e-06,0.0,8.294049640102028
1018,*,3.7708824498694447e-08,247Md,0.0,5.69,1.19,490641.31744881225,0.0,-17.093371698299517
1019,-4444.5049,0.00020863563769107915,18F,0.0,249.8,6584.039999999999,70479.26595950118,0.0,-8.474921187750361
1020,11638.0,6.242553299363703e-09,104Y,1.0,5.69,0.19699999999999998,2561188.633590937,5.906628252730294e-60,-18.891876555667103
1021,1242.232,4.1505057418815115e-05,233Th,1.0,5.69,1309.8,623.2943845833254,5.4891028248979134e-33,-10.089695272639002
1022,4544.0,1.5844043907014474e-07,227At,0.0,5.69,5.0,156537.3139787167,0.0,-15.657887092988856
1023,-4234.0,unknown,122Te,0.0,5.69,unknown,unknown,0.0,0.0
1024,702.7199,0.0010666210358202144,127Te,1.0,79.5,33660.0,621.8728388602242,1.0417961430842595e-21,-6.843259537678159
1025,515.3046,0.008772073921971253,132Te,1.0,59.4,276825.60000000003,54.357876744085765,1.9058150271811554e-15,-4.736182021424696
1026,-23947.0,1.711156741957563e-28,29Cl,0.0,5.69,5.3999999999999995e-21,9465543.852210136,0.0,-63.935213004727686
1027,-8642.6682,2.1801404416051917e-08,189Bi,0.0,5.69,0.688,922064.8386765645,0.0,-17.64129144647175
1028,-15619.0,unknown,38Sc,0.0,5.69,unknown,unknown,0.0,0.0
1029,5481.4334,2.471670849494258e-06,210Tl,1.0,480.0,78.0,975564.1980485797,1.358879474296535e-39,-12.910616178733363
1030,-7346.4628,8.479732299034147e-05,202Po,0.0,5.69,2676.0,351.94541129164577,0.0,-9.375246584174837
1031,*,unknown,26S,0.0,5.69,unknown,unknown,0.0,0.0
1032,-9629.0,1.118589499835222e-08,169Ir,0.0,5.69,0.353,1396293.360156744,0.0,-18.308612227471794
1033,-5462.0,7.922021953507237e-14,223Np,0.0,5.69,2.4999999999999998e-06,1230945.1646371929,0.0,-30.166544831513075
1034,7306.0,1.6088042183182497e-08,74Ni,1.0,5.69,0.5076999999999999,2762397.9609533576,1.2396863387116093e-56,-17.945189562451745
1035,14289.0,2.3195680279869193e-09,81Cu,1.0,5.69,0.0732,3388636.8227429334,2.8397619618863146e-63,-19.881884863437826
1036,-2214.6629,7.281922579663852e-05,227Pa,0.0,5.69,2297.9999999999995,364.6931890888329,0.0,-9.527530547014255
1037,14810.0,1.901285268841737e-10,70Cr,0.0,5.69,0.006,3921439.5959156286,0.0,-22.383320815177036
1038,-12306.0,1.5527163028874185e-08,184Pb,0.0,5.69,0.49,1129292.9146021807,0.0,-17.98067489330042
1039,23356.7903,1.7428448297715922e-10,34Na,1.0,5.69,0.0055,8073552.109238058,6.872811488132524e-72,-22.47033219216667
1040,526.5277,9.563464902273936e-05,118Cd,1.0,5.69,3017.9999999999995,534.217261287639,3.7380065960327476e-30,-9.254975366095161
1041,11610.0,7.54176489973889e-10,66Cr,1.0,5.69,0.023799999999999998,4159102.6017277623,4.352948749983921e-67,-21.005394703727664
1042,19121.0,3.1688087814028947e-10,55K,0.0,5.69,0.009999999999999998,4990923.122074435,0.0,-21.872495191411048
1043,12450.0,6.971379319086369e-10,117Mo,1.0,5.69,0.022,2346160.4420007546,1.3089028637036144e-67,-21.08403783104678
1044,3441.9774,0.00010685223210890562,39Cl,1.0,163.0,3372.0,41442.65398903844,7.042329655780414e-28,-9.14406368630121
1045,-3827.6813,unknown,186Os,0.0,5.69,unknown,unknown,0.0,0.0
1046,7900.4135,7.319948285040687e-08,37P,1.0,5.69,2.31,1923204.1811689169,1.585219831986645e-51,-16.430077480889253
1047,-21890.0,6.65449844094608e-10,60Ge,0.0,5.69,0.021,4575012.861901545,0.0,-21.13055784668167
1048,14167.7504,1.2092174309833445e-09,35Al,1.0,5.69,0.03815999999999999,7842879.09047541,3.585177905748364e-65,-20.533292437825008
1049,1947.0425,1.4259639516313027e-05,231Ac,1.0,5.69,450.0,1828.9848254361473,3.126644291939434e-36,-11.158077422658591
1050,1038.124,unknown,50V,0.0,5.69,unknown,unknown,0.0,0.0
1051,-7714.9651,1.3625877760032448e-06,119Cs,0.0,5.69,43.0,36885.694678542255,0.0,-13.506124889729394
1052,-2775.8524,0.0011978097193702942,175Ta,0.0,300.0,37800.0,1516.5061948092723,0.0,-6.727260623815277
1053,-2697.0,6.654498440946079e-09,279Ds,0.0,5.69,0.21,947610.778275369,0.0,-18.827972753687625
1054,-12399.9706,3.168808781402895e-07,114Xe,0.0,5.69,10.0,161249.9605485143,0.0,-14.96473991242891
1055,3505.2147,2.5569751818896237e-08,6He,1.0,5.69,0.8069199999999999,26371109.18358423,4.8188177232370575e-54,-17.481855753638943
1056,-2694.3302,0.0015084645220168834,123I,0.0,3.19,47603.520000000004,18.217975208290262,0.0,-6.496663018357748
1057,-785.3012,1.6351053312038936e-08,211Po,0.0,6568.3,0.5159999999999999,1109832806.0408661,0.0,-17.92897351892353
